text,image,label,event_label
【默哀】昨日波士顿马拉松比赛连续发生两起爆炸，造成至少2人死亡，其中一名是8岁儿童，近百人受伤，Twitter称8岁死者就是这名小女孩，愿逝者安息，生者坚强。在大多数目光都转移到波士顿时，也请大家不要忘记湖北大火烧死14名同胞，伤60人，他们也需要我们的关爱和支持，尽管现在新闻上已经没有踪影了,48c7ad39jw1e3r5ixwzgqj.jpg,fake,6
人民监督网记者近日接到举报后立刻展开调查，结果让记者十分震惊。轮奸案发生18年后，轮奸犯嫌疑人樊宇不仅毫发无损，其在临汾官场还不断升迁：从侯马市公安局副局长；乡宁县公安局长；2007年5月又任乡宁县委常委、纪委书记；2011年5月任大宁县委副书记、县长。 O网页链接扩散求真相！,60c7b7cagw1dzr6cyiymmj.jpg,fake,2
知情联系电话.15885896808。转发急急急！！！ 2上海·徐汇新城,6bdb0c34jw1eqqhdw68loj20hs0vkgpy.jpg,fake,9
【通报表扬】武汉官员洪水中坐轿，在水中被五个男青年护送前行，领导自己撑伞避雨。冰哥认为，在武汉遭遇特大暴雨袭击的情况下，有关方面能够想官员之所想、急官员之所急，及时为领导准备四人大轿供其乘坐，确保万无一湿，彰显政治敏锐性。领导自行撑伞，觉悟大增，现一并通报表扬。(图来自@小丑出品),4e22530ejw1dv13r8u1onj.jpg,fake,6
【派出所长逼迫女孩吸毒后进行轮奸】盘锦市油田派出所长二哥，伙同地痞敲诈钱财不成逼迫24岁的李洪娜吸毒，并实施轮奸。李洪娜去振兴派出所报案警察袁庆不予理睬，警号为902008的威胁说：告什么告？你们能告倒谁啊！想找死啊？女子父亲气得吐血而死。电话15242778071 @紫金梧桐 O网页链接,b03d1c05jw1dypwsjo1ztj.jpg,fake,9
#湖工大强拆#湖工大校内暴力强拆，老人说“我们被几十名纹身的小混混挡在外围，我第一次觉得原来人可以这么无能为力，他们手上拿着铁棒，他们人很多我们就眼睁睁的看着自己一辈子的心血被挖掘机碾碎！房子被推倒的那天武汉很热，我们在烈日下无家可归的……”@历史沉雾 @张凯律师 @风青杨V,4c396f51gw1duwb2ebqoyj.jpg,fake,8
【任志强炮轰两会！】官员腐败率已达99.99%？这招果真厉害这个“花姑娘”就剩条裤衩了!能去开会的，大部分非富即贵，是既得利益的维护者；还有一部分是马屁精；极个别有个性敢直言的委员或代表，是用来和媒体表演给老百姓看的。 总理“应该公布两会提案的采纳实施率，这样才对得起巨额的两会开支！”,b74d2a9etw1e1ks53t5sej.jpg,fake,9
APEC会议在海参崴举行，此间爆出根据中苏条约约定，1996年中国可以收回海参崴，但国民对此一无所知。十年前本人曾到此参观，发现其港口条件在我沿海几乎无一可比！这里每天都要发射火炮，潜艇公开展示，自由之火常燃，名曰纪念二战，实际上是俄罗斯对武力的崇拜。我们这个惧战的国家，从此永失国土！,53acedc0gw1dwj8dldmn3j.jpg,fake,2
我了个去，但愿是传闻！尼玛很多贪官都妻妾成群，不然违背现实呀,88c1e7a1jw1emo1nxstp4j20k00zkac9.jpg,fake,6
高校女生zw进医院，黄瓜断在体内~~~  就黄瓜事件所隐藏的食品安全问题做出明确指示：首先要把不合格的黄瓜撤柜，要从源头抓起，保证黄瓜的质量一定要硬，表面一定要光滑。要认真审查，严格把关！！！（更多关注@全球奇闻精选）,6571292djw1dtknx6034xj.jpg,fake,2
【紧急】#全城找孩子#紧急！紧急！刚刚，沈阳一位女士把刚刚满月的孩子落在了出租车上！是今早打车从东大西门到建筑大学~有线索请立刻联系我们！！事件：女士下车到后备箱拿东西，司机没有看到孩子，直接开走了！！！,7cc496a3jw1enkjfsaacpj20cu054q32.jpg,fake,8
这是著名的云南怒江傈僳族女孩飞索渡江求学！每年都有十几个孩子掉进滚滚怒江，修一座桥40万，当地县政府说没钱，因为是国家贫困县，记者高天俊质问：为何书记的奥迪车70多万？ 大家转起！来为孩子能有一座上学的桥而转！——姚健说,7276be83jw1e6qrvy3q3uj20bt0b1acd.jpg,fake,6
基于本怂发现所谓的「天使妈妈基金」属于「红十字会」，他们早上8点要派救护车前往夏津医院拉走杜姓男童至某指定医院，望网友转发劝谕其家长和夏津方面组织此行为，尽快安排可信机构与可信医院。转发。@小溪办事_王羲 @夏津公安,6451b795jw1dutkqokr8qj.jpg,fake,8
台风海欧悄悄的走了，传说中的乌鸦又来？伟大的神啊！请不要再玩我们这些善良的人们了，劳烦您拐个弯去他国吧！ 我在:2金海岸大道,005BL7WSjw1ekf658kl8kj30hs0ecwge.jpg,fake,6
#大话广州#广州美院男生与女裸模日久生情，终使该女模怀孕。学校要处罚该男学生却苦于找不到相关校规适用，几经讨论，最终以“破坏教学用具，致其严重变形”为由勒令该学生退学。,710840d5jw1dtkvl1ssm5j.jpg,fake,6
20年前，中国有公务员1000多万，经过20年的不泄努力，终于精简到了5700万，取得了巨大成绩。,44666b3egw1eeqkdbjvcqj20bk08mgmj.jpg,fake,9
好多闹事事件都是日本间谍在搞鬼！望大家理性爱国！,4bc96427jw1dx0o53rlo3j.jpg,fake,8
【今天知道了两个事情】一、零下27度泅水渡河，听党指挥的军队真威武。二、刚出版的2013新华字典“自”释义中已无“自由”这个词。,80d818f2tw1eb4koos20tj20hr0f8n0a.jpg,fake,2
习访印期间和夫人彭丽媛前往甘地墓敬献花圈。我不理解的是：毛泽东纪念堂建成至今几十年，有上千位外国领导人来我朝访问，为什么就没一个外国元首到纪念堂去拜谒一下呢？为什么？毛粉们不是说：“全世界都敬佩我们毛泽东吗？”(网摘),005QJ0R3jw1em2hgkjqhyj30he0cnt96.jpg,fake,2
20日，江苏兴化市周庄镇农贸市场发生一起城管执法人员与一名农妇纠缠致其重伤的事件。22日下午，该农妇在医院里经抢救无效死亡。城管在执法中掀翻了经营户李祖扣摊点，李夫妇与城管人员发生了厮打、纠缠，李祖扣妻子、56岁的林红英腹部被踢一脚造成肝血管、脾脏破裂引发死亡。,476b66c1jw1e03qhnv3x2j.jpg,fake,8
最新消息，庐山大部分老房子已经坍塌，已有伤亡，成都双流机场一度关闭，为了缓解交通，没紧急事不要前往雅安。四川雅安庐山县地区非紧急情况请尽量少使用移动电话，保证紧急通讯通畅。求扩散！,74a0e24ejw1e3vu5nodlkj20c10n4myv.jpg,fake,6
老爸为了儿子顶罪…你这个畜牲，下图为杀人凶手周磊…等待法律的制裁吧…真TM想抽死你！！！,68b3fd1djw1e2g5mb7tz9j.jpg,fake,8
#社区委员会年度奖励#新浪微博社区委员会年度奖励已经揭晓，想要和他们一起维护社区秩序吗？欢迎大家踊跃报名。通过审核即将成为社区委员会的一员，判定用户举报，共建清澈微博！点击立即报名：O网页链接,b8a6ccf9jw1e5tm3lxnjzj20bo08bgnm.jpg,fake,6
（转）图为一女大学生求职无门而对社会绝望了，赤裸身体爬上高压线自杀身亡。O刘云网 友情链接,62d76cc3jw1e3zv4gu641j209s0ar0tr.jpg,fake,8
河南漯河房管局副局长枪顶记者头问“要不要一枪打死你”？ 局长说，下次再敢来采访一枪打死你,6da2121agw1e14padxjfaj.jpg,fake,6
看到朋友圈发的本色少女被迷奸抛尸、我只想说人其实活着就好。 2255省道,005CRuKhjw1egyzd4ahipj30f10qowgq.jpg,fake,7
噢噢噢…越来越多人了。钓鱼岛事件激发了中国人民。请日本停止错误行为！ 我在:2体育西路,83ee3eedjw1dx0qxhyk66j.jpg,fake,8
#天津塘沽大爆炸#有时候语言不当会被喷，但是还是要说，看了会哭会伤感，但是大家祈福真的没用，我们应该，问问为什么会这样，不然到时候会像以前那些大事故一样，死亡人数都在36。35。都在祈福，祝愿，就看到伤感了，久了就不了了之，也许我语句不通，大家想想吧。愿逝者安息,0060rbokjw1ev1xq5aundj30f00qodig.jpg,fake,6
真惨 青海省请自个注意。听好了，不管化隆县尖扎县，这两个县已有坏人进入了，请注意点。各位大家注意了：家里有孩子的 大人都看好了，我们青海省大同县来了100多外地人 专偷小孩抢小孩的 在我们大同县这里 丢了十几个小女孩小男孩的，O店长笔记,0068LSaDjw1ex7btcah3dj30dc06omxv.jpg,fake,8
特权婚车牛逼！警车开道！交通管制！今天上午10点40分，新街口四个路口交通信号灯全红，计时不再显示，一警车开道领一婚车队伍自中山东路驶入，婚车打头的是辆陆虎，后面的车恕我眼拙，太高端没认出，绕孙中山铜像一圈后驶回中山东路。全程约四五分钟左右，路口多车鸣笛送行。大领导结婚了？,55795bf9jw1e4fk88hl1pj209q06t0t6.jpg,fake,0
于建嵘AB曝: 一件应是6瓶，按照当前价，53度飞天1880元一瓶；15年茅台9890元一瓶；30年茅台18600元一瓶。按此数据，总数当有2000万元。一个会议，光酒钱就2000万，难怪说三公消费不能公开。欢迎上海市政法委辟谣。,005ChYjNgw1ejgv6xsklsj30c80fuwfa.jpg,fake,9
昨天城管打死卖野菜学生事件，据说又用的是神秘武器：秤砣！,50a7c27cjw1e70qdenld9j20hs0qo0vz.jpg,fake,0
【帝都是怎么了？】@米娜33：今儿北京毒气爆表，晚上10点我家水龙头放出来的水成这样儿了，一盆毒死你！奉劝大家这两天儿大家还是把自来水儿给戒了吧！！！！,7e4c55dctw1e0r65xtrydj.jpg,fake,6
干枯的长江 俨然变成了大足球场。这不是PS ，这是长江重庆段。龙脉已断，国之呜呼！@邓飞,5026742ejw1e4d3hp11ksj20hs0buq4a.jpg,fake,6
【意大利女部长签字中..... 】（@全球奢侈品总汇）,5df31f80gw1eev4eqedj2j20c8082ta7.jpg,fake,2
【交通新规】2013年1月1日交通新规就要正式实行了，开车的朋友看过来！！,6cfc7391jw1dz8ih3c2zhj.jpg,fake,2
@加肥猫磨豆浆 @德国败吧微博 英国的中国学生很怂,9dfa6e20gw1duywp4b69kj.jpg,fake,2
明明死亡人数已达上千人，据说一旦事故死亡人数超过36人，市委书记以上全部是要被革职的，所以就隐瞒人数，这就是中国,aa41c46cgw1ev1jltqiwej20k00zlgqe.jpg,fake,2
【炒房赔进5000万：美女光身子跳楼自杀！】为炒房，她7万一平在绿城鹿城广场买了28套房子，现在5万一平也脱不了手，一套房就要赔200多万，因买房的钱多是向亲戚借的，昨晚，她跳楼自杀。——鹿城广场是温州最高房价水平的代表，2010年巅峰时二手房报价已经接近10万一平…O网页链接,4c97dba5jw1dznosnljuvj.jpg,fake,6
#天津港爆炸事故#这才是真相？遇难1300多人？！网路发达了，那么强的爆炸力度，提前进去的消防员如何能活着出来？？？视屏里钢铁制造的车和建筑都被摧毁，何况人的肉身！ O秒拍视频 .,736f0c7ejw1ev2b29pmp8j20dc0dcjsc.jpg,fake,5
海鸥刚走，乌鸦又来。大陆同志一来就感受台风还是双份的。海岛也醉了，这么热情的欢迎，第二杯半价哟 2海文高速,bc057dc4jw1ekf3jostdoj20bu0hs40j.jpg,fake,6
【有人解释一下吗？】10年前国际油价76美元，美元比人民币为1：8.3，相当于当时人民币631元。现在国际油价100美元，美元比人民币为1：6.23，相当于人民币623元。十年了，国际油价相对人民币来说基本没变，而我们却从3元一直涨到七八元，实在太深奥了！也不知道为啥会是这样的结果？,aa5cad32gw1ehzu6nu233j20fa0a7q4f.jpg,fake,9
【温泉小鱼按摩 可能传播艾滋病和肝炎】 许多人都觉得，被温泉里的小鱼按摩咬死皮，是件有趣的事。但英国专家今天警告，小鱼咬死皮可能传布HIV艾滋病和肝炎。英国卫生防护局说，糖尿病患、牛皮癣症患者以及免疫系统衰弱的民众，特别容易因此受到伤害，绝对不要因为流行而冒险尝试！,7bdbf656jw1dvbezq8odaj.jpg,fake,8
太可怕了！石嘴山惠农区尚城名邸二号楼九楼发生燃气爆炸！！整个九层无一生还！意外无处不在！！防患于未然很必要！！,0061dBOWjw1exq32dm9ptj30i90i8ach.jpg,fake,8
【转】三亚发现一名河南籍乞讨儿童，就是这个小男孩，孩子不能说话，记者怀疑孩子是被人控制。孩子用手比划着告诉我们，他是被一女两男带出来乞讨的，每天要乞讨到80块钱才算完成任务，嘴巴也是他们弄的不能说话。孩子说自己来自河南安阳，家里有一个哥哥一个姐姐。大家多转转吧! 让他的家人可以找到他,3fe13901gw1e2xia0hic5j.jpg,fake,8
【读图】1976至2012年间历届奥运投入。打开看大图，投资单位为美元。（ 关注身边可怕事@地球人很可怕 ）,9b7a4b91jw1dve4hqwo5qj.jpg,fake,9
【宁波一中学图书馆无门无管理员 馆名叫“信任” 】有人问：怎么不设管理员？校长：6人一年30万工资，只要丢书不超30万就值；偷书是受教育不够，多看书多受教育，偷拿过书也会放回书架。年终盘点，原来10万册书变成了10万6千册。不教而诛谓之虐，为什么总有人说中国人素质低？,4e22530ejw1e4ugsyht7vj20cs09ljst.jpg,fake,2
【北京2013摇号新规定】【摇号须交3000元保证金】【弃号不买保证金不退】【一个家庭已经有一辆车的不能再参与摇号】【高校在校生、留学生等临时性北京集体户口人员不能再参与摇号】【通过摇号的新车5年内不得办理过户 】【连续24次没摇中的自动获得一个购车指标】【报废车辆车主购买新车也须参加摇号】,71647b23jw1e0mbu8ai8ij.jpg,fake,9
青岛附近警车超速，出车祸。所以警车不会飞！所以开警车请更要注意安全，现在开这个的都太快！太狂！,6b49ad06tw1dxmmnls5qoj.jpg,fake,0
#天津塘沽大爆炸#这样抓人你们倒是很迅速度！对待老百姓你们说抓就抓！伤亡人数超过一定数量了，我怎么没看见哪个领导下台！距离居民区那么近有化工厂，我怎么没看工厂负责人被拘捕！拿一个18岁孩子说事！！顶起来！把无辜的孩子放回去！无耻！,6a0fe24bjw1ev4dwafxo8j20k00jjjvp.jpg,fake,8
@kimka1913 :昨晚从北京站行至台基厂，有辆布加迪压车霸道，我老公鸣笛提醒，结果 一个小个子男人从车上下来就挑衅，说我用手机拍他的车，狂得不行，还动手打了我和我老公。我只好报警。后来才知此人就是所谓京城四少之一王烁。经警方调解，最后王烁在电话里两次向我道歉。人有点钱，就可以这样作吗？,670ccf7ajw1e4r0kfzfc7j209q06hq2y.jpg,fake,8
#天津塘沽大爆炸# 据外媒称，爆炸威力相当于21吨TNT，接近50枚战斧式巡航导弹。爆炸瞬间太空卫星可见。参与灭火9个消防支队和3个专职队已经全部牺牲，总数大约200-300人。灾情严重，人人尽心尽力。,005NSkrAgw1ev0zeim1qjj30ao07b744.jpg,fake,2
【这个账，一起算算？可能我算错了！】 去年我国进口原油2.39亿吨，1351亿美元，接近1万亿人民币，增长51.4%。可令人一头雾水的是一个石油对外依存度约55%的国家竟出口石油！去年成品油出口2688万吨，125亿美元，增长35%。换算结果令人目瞪口呆！进口原油565美元/吨！出口成品油465美元/吨！,b06b4c88tw1dyrfyrpv7wj.jpg,fake,9
【洛阳市发生特大车祸致死六人伤二十一人】9月19日，洛阳—栾川快速通道郭寨收费站南约500米处发生一起特大交通事故，一辆客车与洛阳当地的农用小三轮车相撞，客车上20多名乘客死伤。被撞变形的小三轮车侧翻在公路边，客车翻倒在离护坡不远的农田里，车头被压扁。事故造成6人死亡，21人受伤。,a1476771jw1el2ayw7cnjj20b408caad.jpg,fake,0
前日晚，邯郸市邯山区区长张海忠在办公室被砍断脖子，当场死亡。,6816cf90gw1dx7wng4tibj.jpg,fake,6
这一版比较像真相：新闻说周喜军是自首的，很好奇一个丧心病狂为了辆二手车而杀害一条无辜生命的人会自首，且周喜军应不具备作案时间，车辆停放地的门卫大爷也说停车的是一个三十多岁，1米8高的男子。还有消息称周的儿子是婴儿母亲的前夫。有网友人肉出下图是周喜军儿子，周很有为儿子顶包的嫌疑。,48d6aee9jw1e2g6e6j17oj.jpg,fake,8
3月2日的重庆，3月5日的贵阳，两批狗的目的地都是同一个地方：广西柳州。希望全国志愿者联合起来，抵制柳州狗肉节，一个藐视生命的悲惨节日！@爱宠物部落 @贵阳简爱狗狗之家 @将动保进行到底 @veraduma_呼吁动保法出台 @中国-小动物保护协会 @中国宠商在线 @中国小动物保护志愿者,6dc90126jw1e2fdt6u0noj.jpg,fake,2
神秘】他们有钱，有权，有势，有名，唯一没有的就是安全感。一本美国护照好比传说中的软猬甲，金钟罩铁布衫，给他们一种贴身的安全感，使他们游走于正邪善恶间时刀枪不入，辗转腾挪时毫发无伤。美国护照真是一部通往武林至尊宝座必修的神功秘籍呀。杨澜终于承认自己是美国国籍的人大代表了。,aaaa8deegw1dvuox6h1ecj.jpg,fake,2
据说飞机找到啦 我在这里:2中南·世纪城(西二门),005wuHI5jw1eeejmmewanj30hs0vk0x3.jpg,fake,6
"#芦山地震#【 錢到哪裏去了？】雅安人口150萬，假若3口1戶，共50萬戶, 壹戶100萬，共需5000萬元，蘋果公司壹家捐款就夠所有人搬到安全的城鎮安家了。現在是幾十億捐款，災民有的連帳篷都住不上，只有礦泉水方便面...錢到哪去了？#郭美美事件#",7d9de694jw1e4596b5ixyj20c80h4tar.jpg,fake,9
"@绍兴婚纱摄影-光阴的故事桃子:【公公婆婆最宠爱的十种儿媳】1、先不说孝顺,起码懂得尊重；2、会做家务,即使很少做 3、有自己独立的工作 4、爱丈夫,珍惜家庭幸福 5、睦邻友好,不与人树敌 6、注意自身举止形象 7、和孩子做朋友,不随便打骂 8、不在娘家说家",8abe480bjw1e2tqvd7olzj.jpg,fake,8
中国游泳小将16岁叶诗文狂揽两枚金牌并打破世界记录，遭逼问有没有服用兴奋剂？她紧张委屈地说：“我真的没服兴奋剂，就是吃了很多纽崔莱营养品，还是教练逼着吃的”！事后当美国教练看到纽崔莱与中国签约赞助仪式上，有中国游泳队总教练幺正杰时，当场晕倒：“是中国人吃着美国的产品打败了美国人”！,65de39b8jw1dvjwakn5nrj.jpg,fake,2
朱昱 所谓的 行为艺术：他跟一名女子达成协议，将自己的精子通过人工受精的方式让其怀孕，等胎儿发育到四个月大的时候，进行引产。朱昱将孩子卤熟后，吃掉，他把这称为行为艺术，名为《食人》。,44ef3752jw1e6c6ldunuxj209x0eqwey.jpg,fake,8
#兴趣部落#【电话显示此号码千万别接！赶紧传出...】请大家注意：朋友们当心了！朋友刚才手机里还真有个010-53730037的未接电话，幸亏没接，也没回 O话题,0065UDV2jw1esquwku0gyj30b106ndga.jpg,fake,9
近日在华南农业大学篮球场边，无人机正在进行航拍。一名穿灰色背心的男子突然用球将砸向无人机。无人机呗砸落后还直接用脚猛踩。气势灰分嚣张，嘴里念念有词，称“我爸就在这儿，他说了算”叫嚣我家狗粮都比你飞机贵，我想知道#你爸#是谁，真的无法无天？O秒拍视频,736f0c7ejw1ewb5amp8qmj20no0dc75v.jpg,fake,8
【微博揭露：云南德宏党委书记酒驾肇事逃逸 致22岁女大学生身亡】1月31日20时，云南德宏芒市文体广电旅游局党组成员、书记黄双虎，酒驾致一女大学生死亡。目击者称：该车撞人后加速离去，姐弟两人1死1重伤，当时两个孩子被撞飞，擦着路边的树叶（高3米左右）飞出去20多米。双双头部着地，横仆在路面。,6ceb7622jw1e1h3mo4pvvj.jpg,fake,8
看到二则消息：中国免除越南到期500亿美元贷款；侵占我9个海岛的菲律宾拒绝向中国偿还5亿美元铁路项目贷款。不知消息是否属实，恳请当局能够严厉追究责任人。——500亿美元相当于3000多亿人民币，实现全民免费医疗也不过1600亿人民币。建议对上千亿的外援，国家应立法全民公决。反对公决者，必是公敌！,4c97dba5jw1dxul3i0ckxj.jpg,fake,9
【清晨，为母女点灯】昨下午1时48分，宁波妇儿医院，一位母亲抱着她四个月的女儿从住院部12楼跳下，抢救无效告别太阳。母亲因女儿病重，负担不起？在感叹医费猛于虎的今天，生命却如此脆弱！在这个秋初的清晨，年轻的母女离开了我们，我们为她们呐喊！我们为她们点灯… @自由人重生 @符梅梅,7f77194agw1dws8yrke4oj.jpg,fake,0
【官员腐败率99.99%？】全国人大代表韩德云，连续7年提交官员财产申报公开提案，否决率达99%。他已当选两届全国人大代表，今年他又一次提交要求官员财产公开提案，据说该提案一提出，全场立时鸦雀无声，代表们在无声中按下否决钮，否决率达竟99.99%！——若依此反推：官员腐败率应是99.99%？,7d626904gw1dvh4uk14r4j.jpg,fake,2
#H7N9防控预警#据@侯小洋:“松江的禽流感已经到了非常严重的地步了，鸽子和野鸟大量死亡，今天下班路遇死鸟，冷汗都下来了，头皮都炸了！不知道上海其他区县怎样，估计好不到哪去，大家千万注意！”另据@松江台宋苏伟:“近期确实有接到多起类似反映，地点包括江中、方舟园、中央绿地等处。”,6b42db9egw1e3haosv7iij.jpg,fake,0
#1054大轰啪#据说新浪微博开通了最近访客功能，各位你最不想看到谁来访问你，又不敢再去访问谁？这个功能开通的到底好不好呢？一起来大大讨论吧！ O网页链接,6dd2c173jw1e2yrisad92j.jpg,fake,7
我国特种部队智商有待提高,b5c88416jw1es0fexvqjoj20gn0cfmyj.jpg,fake,2
前两天我把微信朋友圈里的朋友说浙江出现了惊人可怕的埃博拉病毒在微博里告诉了大家！现华南又出现了40多人！请各地网友共同关注并及时提醒身边人！【在华南出现了40多名疑似埃博拉病毒携带者的病人】据中国媒体援引当地卫生部门的数...(分享自@微博头条)O在华南出现了40多名疑似埃博拉病毒携带者的病人,005ILgjfjw1elpav4g6dcj30kk0bzabh.jpg,fake,6
【爆料】COCO被查封勒！因为有塑化剂 thk @川沙这点事-乐活川沙 喜欢喝coco的亲，注意拉！ @徐小雨Mrs_Shao @文小雯0716,97eeeee4gw1duxts7hw3gj.jpg,fake,4
【严正抗议联合国造谣】近日，联合国首次公布《全球幸福指数报告》，在被调查的156个国家中，北欧国家丹麦、芬兰、挪威分列前三，被认为是世界上最幸福的国家。我们伟大的复兴之路已走了62%的中国排名112位。再看看我们排名的左邻右舍。顿时，我感觉自己像一只长满毛的猴子在原始森林里觅食；@叶匡政,a5c44de0gw1dw3775t8o3j.jpg,fake,2
@染香姐姐：新浪你删贴有用吗？大家早就想到你会做什么了。请大家主动右键，删后再传！谁捐红会谁傻逼！---道德无底线，将抢钱进行到底。,538a1bf7gw1e3y6m5hb3bj20c8047aaf.jpg,fake,7
新年才过两天，微博热点已有三出：1.黄灯惹争议。2.南方遭尺度。3.非洲牛郎门——“G点按摩”、“乌龙戏珠”……中石化女高官果然色冠五洲，连非洲牛郎也拜倒在她的石榴裙下，看来不光男性官员射速快，更有女性官员吸力强啊！@焦点联播 @杂谈五味 @晓玲有话说,4b630e77jw1e0fnyzapt0j.jpg,fake,0
文章的事，毁的不是自己，毁的是女生对好男人的幻想，这也就为什么声讨姚笛文章的骂声大多来自女性吧。每一段真挚的感情都值得被祝福，爱情之上无分对错。但不要突破伦理道德底线。一个人怕孤独，两个人怕辜负。感情不易，且行且珍惜。ps：文章连道歉的话都是抄袭高晓松的,7f8090bfjw1eeyus1p86lj20k00fdjvi.jpg,fake,8
这种体制下，那些仰脸朝天、衣冠楚楚的官员们太祸害人了！ 【一年19000亿打水漂!】全国人大常委会办公厅特约研究员王锡锌在《新闻1+1》节目中透露：我国公款吃喝、公费出国、公车开支一年19000亿。王锡锌提供的数字，让主持人柴静很吃惊! - 原文地址：O网页链接,afd13631jw1dxsidhvzsqj.jpg,fake,9
这就是种水螳螂，生活在下水道中，以老鼠为食。头部有剧毒，为河豚的2-3倍。中毒后无解，只能保守治疗。中毒后五年存活率为0.032。没要小心！,7dcef24ftw1e35we8ui3uj.jpg,fake,8
//@扬州小报:不得了～@73的鱼 @浪漫扬州 @阿呆伟哥 @扬州大古干新闻&nbsp;&nbsp;//@快拍扬州:今天上午，位于昆山石牌金凤凰路的“海大数控技术有限公司”发生剧烈爆炸，消防部门第一时间赶赴现场，火势已扑灭。爆炸原因正在调查中。目前为止两人死亡，三人受伤,736f0c7ejw1eu4hoobv5ej208w0fsgm8.jpg,fake,6
【恢复从回收站中被删除的文件的方法】有时候，因为不小心删除了有用的或还要用的文件，而且又清空了回收站（或直接删除而根本不放入回收站）。怎么办？别着急，只要你的电脑还没有运行磁盘整理，且系统完好，任何时候的文件都可以找回来。@学点黑客技术 [转],a864f8c4gw1e7i7og3zy7j20c80kkac2.jpg,fake,7
#经济解释#【 乐烈祝贺郭美美同学荣登美国时代周刊封面人物】美美同学穿着代表中国的红色抹胸小礼服，衬托着一张楚楚可怜的“无辜”，揭示了尴尬的中国慈善。中国红花会第一时间发来贺电：乐烈祝贺郭美美同学荣登美国时代周刊封面人物！中国红商会发来贺电：再接再厉，勇夺二的新高峰！转,4cb56c16jw1e47dzmh2c2j20c80hbwg0.jpg,fake,2
有网友实名举报红会在购买赈灾物资时虚开发票，网友已实名留下联系方式，请@中国红十字会总会 去核实是否确有此事！PS.新浪不要删贴了，你也可以核实后辟谣啊，网民只是提供线索，赵白鸽副会长不是讲公开、透明、监督嘛，网民此举正是配合红会东山再起。,55a3a2d2jw1e3ya5uitglj20c80i9jte.jpg,fake,6
"@重磅微新闻&nbsp;&nbsp;卫生部长陈竺接受采访时说：我们免费为一农村大妈做了白内障手术。当摘下纱布时她看见了,她的确要感谢党！感谢政府！靠她自己，她一辈子也做不起手术。崔反问道：她辛苦一辈子，连个白内障手术都做不起，那她得恨谁呢？ @袁裕来律师 @叶匡政 @章立凡 @徐昕 @五岳散人 @老徐时评&nbsp;&nbsp;@杨锦麟",7d201ad4jw1dyisb4u36uj.jpg,fake,7
#安贞医院#护士被打，护士老公集结五十个人堵在派出所门口等待打人者，并称敢放人就敢带走！ 神回复：1入错了行，嫁对了郎！2干得好，警察司法不能保护你，就让枕边人保护你！3年度好老公！PS：爱人其心可鉴、可赞，但是以暴制暴不是解决问题的方法，唯有法治才能为医患解套。（@丝滑拿铁小幸福 ）,7d69cc89jw1e6ma0txfslj20d40jcdgr.jpg,fake,2
@中国红十字会总会 赚死人你们是不是特别开心，我诅咒你们拿钱买药吃，而且是全家365天都吃药，请大家看下图、转发人肉、让中国红十字会消失在这个神奇的国度。,7bda18f3jw1e3zbcdvx40j20hs0qowi4.jpg,fake,3
【李双江儿子轮奸案和解了？】25日傍晚，某认证博友称：李冠锋（李天一）未满18岁，作案又处醉酒状态，很难重判，5名嫌疑人家长与被害女孩家长沟通，赔偿重金、北京户口、工作、1套房，女孩已撤诉。2011年9月，李天一无证驾驶宝马车打人被教养，很大程度是受害人拒绝和解。请@北京发布 @平安北京 辟谣~,676abacdtw1e25u7gpae3j.jpg,fake,6
#买一万救灾药品索要五万元发票，实在恶劣！#请大家急转！严肃查处发国难财的红会中的败类！ O网页链接,49caaefdjw1e3zcjeio40j20j60qajw4.jpg,fake,9
#天津塘沽大爆炸#十分气愤！国家为什么就不肯如实报道？说死了50个人把我们民众都当傻子吗！一个真实的报道都不敢，天津领导这次光辞职就能换来几千人的性命吗？坐牢一辈子也不为过枪毙最好！枪毙你们领导100次都换不来他们无辜的生命！我们能做的只有抗议，给你们压力！请给我们真相！,7cceab94gw1ev211baxq4j20f00qomzy.jpg,fake,8
"人民网：对实施强制免疫后的猪、牛、羊、犬等动物,应当按照国家《畜禽标识和养殖档案管理办法》等规定实行畜禽标识管理制度。 条例所称动物产品，是指动物的肉、生皮、原毛、绒、脏器、脂等 O网页链接 O网页链接",a855c1cfjw1e02w361072j.jpg,fake,2
震惊！昨晚上海外国语大的两个日本留学生酒后将一大二女生劫持轮奸后用刀片割其下体！受害女生现正在抢救！犯罪人目前躲到日本驻上海领事馆！其中一人的父亲是日企在华副总裁！另一人的父亲是大使馆官员！上海外大学生今天开始游行，要求严惩犯罪日本学生！校方却要求学生保持沉默！大家转！照片作证！,af51df6bjw1dwusjj6iv8j.jpg,fake,8
可能风太大，上海13层住宅倒塌建筑史又添一神话,7f77194agw1dw92geze18j.jpg,fake,2
OK，足以证明了 not dead#速度与激情男主角车祸# #paul walker# #eight below南极大冒险#,703f76d6gw1eb55i91eh6j20u81hcq7a.jpg,fake,4
